,index,ref,ref_p5,ref_p95,2050laag,2050laag_p5,2050laag_p95,2050hoog,2050hoog_p5,2050hoog_p95,2100laag,2100laag_p5,2100laag_p95,2100hoog,2100hoog_p5,2100hoog_p95
916,917,58.19166666666667,30.950000000000003,92.04999999999998,47.74166666666667,21.950000000000003,76.04999999999998,35.5375,13.0,65.09999999999997,47.74166666666667,21.950000000000003,76.04999999999998,13.745833333333334,1.0,31.0
917,918,61.291666666666664,33.0,96.04999999999998,50.12083333333333,22.950000000000003,80.0,37.525,14.0,67.04999999999998,50.12083333333333,22.950000000000003,80.0,14.425,1.0,30.0
918,919,61.291666666666664,33.0,96.04999999999998,50.12083333333333,22.950000000000003,80.0,37.525,14.0,67.04999999999998,50.12083333333333,22.950000000000003,80.0,14.425,1.0,30.0
919,920,60.87083333333333,33.0,96.0,51.17916666666667,23.0,81.0,37.50416666666667,14.0,66.14999999999995,51.17916666666667,23.0,81.0,14.8125,1.0,32.0
920,921,58.62083333333333,31.950000000000003,92.14999999999995,47.1625,21.0,77.04999999999998,35.479166666666664,13.0,64.04999999999998,47.1625,21.0,77.04999999999998,14.241666666666667,1.0,31.0
921,922,56.7125,29.0,90.04999999999998,44.50833333333333,18.0,72.0,33.45,11.950000000000001,63.0,44.50833333333333,18.0,72.0,13.6125,1.0,30.0
922,923,56.7125,29.0,90.04999999999998,44.50833333333333,18.0,72.0,33.45,11.950000000000001,63.0,44.50833333333333,18.0,72.0,13.6125,1.0,30.0
923,924,54.34583333333333,26.950000000000003,87.04999999999998,42.49166666666667,18.0,69.0,32.05416666666667,10.0,60.099999999999966,42.49166666666667,18.0,69.0,12.608333333333333,1.0,28.0
924,925,55.05833333333333,27.0,89.04999999999998,42.420833333333334,18.900000000000002,70.0,32.420833333333334,10.0,62.04999999999998,42.420833333333334,18.900000000000002,70.0,13.825,1.0,30.049999999999983
925,926,18.375,2.0,44.04999999999998,11.345833333333333,0.0,31.049999999999983,7.745833333333334,0.0,27.049999999999983,11.345833333333333,0.0,31.049999999999983,1.0166666666666666,0.0,6.0
926,927,17.6875,2.0,43.14999999999995,10.495833333333334,0.0,29.14999999999995,6.920833333333333,0.0,26.0,10.495833333333334,0.0,29.14999999999995,0.8375,0.0,5.049999999999983
927,928,17.6875,2.0,43.14999999999995,10.495833333333334,0.0,29.14999999999995,6.920833333333333,0.0,26.0,10.495833333333334,0.0,29.14999999999995,0.8375,0.0,5.049999999999983
928,929,31.8375,8.0,62.04999999999998,24.3125,4.0,57.04999999999998,18.95,1.950000000000001,49.0,24.3125,4.0,57.04999999999998,7.033333333333333,0.0,23.0
929,930,31.120833333333334,7.0,62.099999999999966,23.470833333333335,3.950000000000001,53.099999999999966,18.208333333333332,1.0,47.099999999999966,23.470833333333335,3.950000000000001,53.099999999999966,6.520833333333333,0.0,21.099999999999966
930,931,31.120833333333334,7.0,62.099999999999966,23.470833333333335,3.950000000000001,53.099999999999966,18.208333333333332,1.0,47.099999999999966,23.470833333333335,3.950000000000001,53.099999999999966,6.520833333333333,0.0,21.099999999999966
931,932,31.095833333333335,7.0,61.04999999999998,23.233333333333334,3.0,52.099999999999966,18.216666666666665,1.0,48.04999999999998,23.233333333333334,3.0,52.099999999999966,6.4,0.0,21.049999999999983
932,933,30.925,7.0,61.04999999999998,23.120833333333334,3.0,53.0,18.15,1.0,46.099999999999966,23.120833333333334,3.0,53.0,6.325,0.0,22.0
933,934,30.925,7.0,61.04999999999998,23.120833333333334,3.0,53.0,18.15,1.0,46.099999999999966,23.120833333333334,3.0,53.0,6.325,0.0,22.0
934,935,30.995833333333334,7.0,61.0,22.85,3.0,53.0,17.933333333333334,1.0,45.04999999999998,22.85,3.0,53.0,6.233333333333333,0.0,21.049999999999983
935,936,30.920833333333334,6.0,62.099999999999966,22.754166666666666,3.0,52.099999999999966,17.9,1.0,45.04999999999998,22.754166666666666,3.0,52.099999999999966,6.0625,0.0,20.0
936,937,30.920833333333334,6.0,62.099999999999966,22.754166666666666,3.0,52.099999999999966,17.9,1.0,45.04999999999998,22.754166666666666,3.0,52.099999999999966,6.0625,0.0,20.0
937,938,31.004166666666666,6.0,64.04999999999998,22.7375,3.0,52.099999999999966,17.766666666666666,1.950000000000001,45.099999999999966,22.7375,3.0,52.099999999999966,6.0125,0.0,20.0
938,939,31.066666666666666,7.0,64.0,22.529166666666665,2.950000000000001,54.04999999999998,17.945833333333333,2.0,45.19999999999993,22.529166666666665,2.950000000000001,54.04999999999998,5.883333333333334,0.0,19.0
939,940,30.95,7.950000000000001,61.099999999999966,22.204166666666666,2.0,51.04999999999998,17.795833333333334,1.950000000000001,46.14999999999995,22.204166666666666,2.0,51.04999999999998,5.75,0.0,20.049999999999983
940,941,30.95,7.950000000000001,61.099999999999966,22.204166666666666,2.0,51.04999999999998,17.795833333333334,1.950000000000001,46.14999999999995,22.204166666666666,2.0,51.04999999999998,5.75,0.0,20.049999999999983
941,942,32.30416666666667,7.950000000000001,63.04999999999998,22.908333333333335,2.950000000000001,52.099999999999966,18.683333333333334,2.950000000000001,45.19999999999993,22.908333333333335,2.950000000000001,52.099999999999966,6.125,0.0,20.0
942,943,31.270833333333332,6.950000000000001,62.0,21.745833333333334,2.0,50.04999999999998,17.683333333333334,2.0,44.099999999999966,21.745833333333334,2.0,50.04999999999998,5.495833333333334,0.0,20.0
943,944,31.270833333333332,6.950000000000001,62.0,21.745833333333334,2.0,50.04999999999998,17.683333333333334,2.0,44.099999999999966,21.745833333333334,2.0,50.04999999999998,5.495833333333334,0.0,20.0
944,945,43.63333333333333,15.0,78.04999999999998,33.71666666666667,8.900000000000002,66.0,28.0125,5.950000000000001,60.0,33.71666666666667,8.900000000000002,66.0,9.770833333333334,0.0,27.0
945,946,43.170833333333334,16.0,77.04999999999998,33.916666666666664,9.950000000000001,62.0,25.779166666666665,5.0,54.0,33.916666666666664,9.950000000000001,62.0,8.85,0.0,24.0
946,947,43.170833333333334,16.0,77.04999999999998,33.916666666666664,9.950000000000001,62.0,25.779166666666665,5.0,54.0,33.916666666666664,9.950000000000001,62.0,8.85,0.0,24.0
947,948,47.38333333333333,20.0,83.0,37.63333333333333,12.0,66.04999999999998,28.845833333333335,7.950000000000001,58.04999999999998,37.63333333333333,12.0,66.04999999999998,10.2125,0.0,26.049999999999983
948,949,50.2625,24.0,85.04999999999998,39.375,14.0,68.04999999999998,30.075,8.0,59.0,39.375,14.0,68.04999999999998,11.075,0.0,26.099999999999966
949,950,50.2625,24.0,85.04999999999998,39.375,14.0,68.04999999999998,30.075,8.0,59.0,39.375,14.0,68.04999999999998,11.075,0.0,26.099999999999966
950,951,50.9,26.0,84.04999999999998,39.75,15.0,68.04999999999998,30.620833333333334,8.0,58.04999999999998,39.75,15.0,68.04999999999998,11.425,0.0,27.049999999999983
951,952,53.4875,27.0,86.0,41.5875,16.950000000000003,69.04999999999998,31.825,9.0,59.14999999999995,41.5875,16.950000000000003,69.04999999999998,12.333333333333334,0.0,28.049999999999983
952,953,53.4875,27.0,86.0,41.5875,16.950000000000003,69.04999999999998,31.825,9.0,59.14999999999995,41.5875,16.950000000000003,69.04999999999998,12.333333333333334,0.0,28.049999999999983
953,954,58.2,30.0,92.0,47.358333333333334,20.950000000000003,74.09999999999997,35.891666666666666,12.0,64.09999999999997,47.358333333333334,20.950000000000003,74.09999999999997,13.770833333333334,1.0,29.049999999999983
954,955,62.40416666666667,32.0,98.04999999999998,53.291666666666664,24.0,85.04999999999998,39.15416666666667,15.0,70.04999999999998,53.291666666666664,24.0,85.04999999999998,15.054166666666667,1.0,31.049999999999983
955,956,62.40416666666667,32.0,98.04999999999998,53.291666666666664,24.0,85.04999999999998,39.15416666666667,15.0,70.04999999999998,53.291666666666664,24.0,85.04999999999998,15.054166666666667,1.0,31.049999999999983
956,957,61.079166666666666,31.0,97.04999999999998,52.05833333333333,24.0,81.04999999999998,38.045833333333334,14.0,68.14999999999995,52.05833333333333,24.0,81.04999999999998,14.870833333333334,1.0,32.0
957,958,58.8375,30.950000000000003,94.04999999999998,48.1,19.950000000000003,75.09999999999997,35.733333333333334,12.0,66.0,48.1,19.950000000000003,75.09999999999997,14.533333333333333,1.0,32.0
958,959,57.708333333333336,28.0,94.0,45.3125,18.900000000000002,75.0,33.7875,11.0,65.0,45.3125,18.900000000000002,75.0,13.65,1.0,30.0
959,960,57.708333333333336,28.0,94.0,45.3125,18.900000000000002,75.0,33.7875,11.0,65.0,45.3125,18.900000000000002,75.0,13.65,1.0,30.0
960,961,55.6875,28.0,89.04999999999998,44.583333333333336,20.0,72.0,32.666666666666664,11.0,63.0,44.583333333333336,20.0,72.0,13.25,1.0,29.049999999999983
961,962,55.05833333333333,27.0,89.04999999999998,42.420833333333334,18.900000000000002,70.0,32.420833333333334,10.0,62.04999999999998,42.420833333333334,18.900000000000002,70.0,13.825,1.0,30.049999999999983
962,963,18.375,2.0,44.04999999999998,11.345833333333333,0.0,31.049999999999983,7.745833333333334,0.0,27.049999999999983,11.345833333333333,0.0,31.049999999999983,1.0166666666666666,0.0,6.0
963,964,21.733333333333334,2.0,50.099999999999966,15.2875,1.0,40.0,11.308333333333334,0.0,34.099999999999966,15.2875,1.0,40.0,2.175,0.0,10.0
964,965,21.733333333333334,2.0,50.099999999999966,15.2875,1.0,40.0,11.308333333333334,0.0,34.099999999999966,15.2875,1.0,40.0,2.175,0.0,10.0
965,966,31.0875,7.950000000000001,62.04999999999998,23.533333333333335,3.0,56.04999999999998,18.383333333333333,1.0,48.099999999999966,23.533333333333335,3.0,56.04999999999998,6.5625,0.0,21.0
966,967,31.154166666666665,6.950000000000001,62.04999999999998,23.345833333333335,3.0,54.04999999999998,18.433333333333334,1.0,48.04999999999998,23.345833333333335,3.0,54.04999999999998,6.5125,0.0,21.099999999999966
967,968,31.154166666666665,6.950000000000001,62.04999999999998,23.345833333333335,3.0,54.04999999999998,18.433333333333334,1.0,48.04999999999998,23.345833333333335,3.0,54.04999999999998,6.5125,0.0,21.099999999999966
968,969,31.170833333333334,6.950000000000001,62.0,23.304166666666667,3.0,52.14999999999995,18.291666666666668,1.0,49.0,23.304166666666667,3.0,52.14999999999995,6.391666666666667,0.0,21.099999999999966
969,970,31.083333333333332,7.950000000000001,61.0,23.191666666666666,3.0,53.04999999999998,18.2625,1.0,49.04999999999998,23.191666666666666,3.0,53.04999999999998,6.325,0.0,22.0
970,971,31.083333333333332,7.950000000000001,61.0,23.191666666666666,3.0,53.04999999999998,18.2625,1.0,49.04999999999998,23.191666666666666,3.0,53.04999999999998,6.325,0.0,22.0
971,972,31.15,7.0,62.0,22.933333333333334,3.0,53.04999999999998,18.125,1.0,45.19999999999993,22.933333333333334,3.0,53.04999999999998,6.2625,0.0,21.0
972,973,31.225,7.0,62.099999999999966,22.958333333333332,3.0,53.0,18.079166666666666,1.0,45.099999999999966,22.958333333333332,3.0,53.0,6.2,0.0,20.0
973,974,31.091666666666665,7.0,62.099999999999966,22.945833333333333,3.0,53.04999999999998,18.079166666666666,1.0,45.14999999999995,22.945833333333333,3.0,53.04999999999998,6.175,0.0,20.0
974,975,31.091666666666665,7.0,62.099999999999966,22.945833333333333,3.0,53.04999999999998,18.079166666666666,1.0,45.14999999999995,22.945833333333333,3.0,53.04999999999998,6.175,0.0,20.0
975,976,31.041666666666668,7.0,63.099999999999966,22.575,3.0,52.14999999999995,17.983333333333334,2.0,44.2999999999999,22.575,3.0,52.14999999999995,6.091666666666667,0.0,21.0
976,977,30.166666666666668,7.0,60.0,22.125,2.0,51.04999999999998,18.141666666666666,2.0,47.14999999999995,22.125,2.0,51.04999999999998,6.116666666666666,0.0,20.049999999999983
977,978,30.166666666666668,7.0,60.0,22.125,2.0,51.04999999999998,18.141666666666666,2.0,47.14999999999995,22.125,2.0,51.04999999999998,6.116666666666666,0.0,20.049999999999983
978,979,29.9375,6.0,61.04999999999998,21.791666666666668,2.0,51.04999999999998,17.854166666666668,2.0,45.14999999999995,21.791666666666668,2.0,51.04999999999998,5.975,0.0,21.0
979,980,28.916666666666668,5.0,59.0,20.8875,1.0,50.04999999999998,16.916666666666668,1.0,45.0,20.8875,1.0,50.04999999999998,5.4875,0.0,18.0
980,981,28.916666666666668,5.0,59.0,20.8875,1.0,50.04999999999998,16.916666666666668,1.0,45.0,20.8875,1.0,50.04999999999998,5.4875,0.0,18.0
981,982,44.03333333333333,13.950000000000001,78.14999999999995,33.579166666666666,8.900000000000002,68.0,27.7875,5.0,59.0,33.579166666666666,8.900000000000002,68.0,9.741666666666667,0.0,28.049999999999983
982,983,43.6,16.950000000000003,75.04999999999998,33.725,10.0,62.099999999999966,25.458333333333332,5.0,53.0,33.725,10.0,62.099999999999966,8.754166666666666,0.0,23.0
983,984,43.6,16.950000000000003,75.04999999999998,33.725,10.0,62.099999999999966,25.458333333333332,5.0,53.0,33.725,10.0,62.099999999999966,8.754166666666666,0.0,23.0
984,985,48.0125,22.0,82.0,38.09166666666667,13.0,67.0,29.1,7.0,58.0,38.09166666666667,13.0,67.0,10.1125,0.0,25.0
985,986,50.49583333333333,24.0,84.04999999999998,39.47083333333333,15.0,69.0,30.216666666666665,8.0,58.04999999999998,39.47083333333333,15.0,69.0,10.6375,0.0,25.049999999999983
986,987,50.49583333333333,24.0,84.04999999999998,39.47083333333333,15.0,69.0,30.216666666666665,8.0,58.04999999999998,39.47083333333333,15.0,69.0,10.6375,0.0,25.049999999999983
987,988,48.125,22.0,83.0,37.18333333333333,13.950000000000001,65.04999999999998,28.579166666666666,7.950000000000001,55.099999999999966,37.18333333333333,13.950000000000001,65.04999999999998,10.3125,0.0,24.0
988,989,49.4,24.0,84.0,38.333333333333336,14.0,68.0,29.416666666666668,7.950000000000001,56.099999999999966,38.333333333333336,14.0,68.0,10.829166666666667,0.0,25.049999999999983
989,990,49.4,24.0,84.0,38.333333333333336,14.0,68.0,29.416666666666668,7.950000000000001,56.099999999999966,38.333333333333336,14.0,68.0,10.829166666666667,0.0,25.049999999999983
990,991,55.666666666666664,28.0,89.04999999999998,44.725,18.0,73.04999999999998,33.81666666666667,9.950000000000001,63.04999999999998,44.725,18.0,73.04999999999998,12.770833333333334,1.0,29.0
991,992,62.34166666666667,31.0,99.04999999999998,48.791666666666664,21.950000000000003,82.0,39.541666666666664,14.0,70.04999999999998,48.791666666666664,21.950000000000003,82.0,14.741666666666667,1.0,31.049999999999983
992,993,62.34166666666667,31.0,99.04999999999998,48.791666666666664,21.950000000000003,82.0,39.541666666666664,14.0,70.04999999999998,48.791666666666664,21.950000000000003,82.0,14.741666666666667,1.0,31.049999999999983
993,994,59.829166666666666,29.0,95.04999999999998,50.920833333333334,24.950000000000003,82.0,36.9875,12.0,68.04999999999998,50.920833333333334,24.950000000000003,82.0,14.266666666666667,1.0,31.0
994,995,58.291666666666664,29.0,93.04999999999998,46.49166666666667,18.950000000000003,78.09999999999997,34.69166666666667,11.0,66.04999999999998,46.49166666666667,18.950000000000003,78.09999999999997,13.454166666666667,1.0,30.0
995,996,58.291666666666664,29.0,93.04999999999998,46.49166666666667,18.950000000000003,78.09999999999997,34.69166666666667,11.0,66.04999999999998,46.49166666666667,18.950000000000003,78.09999999999997,13.454166666666667,1.0,30.0
996,997,58.5125,30.0,93.04999999999998,46.05416666666667,19.0,74.09999999999997,34.4875,10.950000000000001,65.04999999999998,46.05416666666667,19.0,74.09999999999997,14.204166666666667,1.0,31.049999999999983
997,998,56.50833333333333,28.0,92.04999999999998,44.62916666666667,19.0,71.04999999999998,33.62083333333333,11.0,64.0,44.62916666666667,19.0,71.04999999999998,14.425,1.0,30.049999999999983
998,999,55.670833333333334,27.0,90.0,43.94166666666667,18.0,70.04999999999998,32.55833333333333,10.0,63.0,43.94166666666667,18.0,70.04999999999998,14.066666666666666,1.0,31.0
999,1000,18.416666666666668,1.0,46.0,11.366666666666667,0.0,31.049999999999983,7.775,0.0,27.099999999999966,11.366666666666667,0.0,31.049999999999983,0.9666666666666667,0.0,5.049999999999983
1000,1001,20.704166666666666,2.0,50.0,14.275,1.0,37.0,10.279166666666667,0.0,33.099999999999966,14.275,1.0,37.0,1.725,0.0,10.0
1001,1002,20.704166666666666,2.0,50.0,14.275,1.0,37.0,10.279166666666667,0.0,33.099999999999966,14.275,1.0,37.0,1.725,0.0,10.0
1002,1003,31.154166666666665,7.0,63.04999999999998,23.479166666666668,3.0,56.04999999999998,18.516666666666666,1.0,48.099999999999966,23.479166666666668,3.0,56.04999999999998,6.558333333333334,0.0,20.049999999999983
1003,1004,31.1,6.0,62.099999999999966,23.4875,3.0,57.0,18.479166666666668,1.0,48.099999999999966,23.4875,3.0,57.0,6.454166666666667,0.0,20.14999999999995
1004,1005,31.1,6.0,62.099999999999966,23.4875,3.0,57.0,18.479166666666668,1.0,48.099999999999966,23.4875,3.0,57.0,6.454166666666667,0.0,20.14999999999995
1005,1006,30.929166666666667,6.0,61.04999999999998,23.425,3.0,54.04999999999998,18.375,1.0,48.04999999999998,23.425,3.0,54.04999999999998,6.4125,0.0,21.099999999999966
1006,1007,31.095833333333335,7.0,61.04999999999998,23.270833333333332,3.0,54.04999999999998,18.333333333333332,1.0,50.0,23.270833333333332,3.0,54.04999999999998,6.3875,0.0,23.0
1007,1008,31.095833333333335,7.0,61.04999999999998,23.270833333333332,3.0,54.04999999999998,18.333333333333332,1.0,50.0,23.270833333333332,3.0,54.04999999999998,6.3875,0.0,23.0
1008,1009,31.095833333333335,7.0,62.0,23.079166666666666,3.0,53.099999999999966,18.1125,1.0,48.04999999999998,23.079166666666666,3.0,53.099999999999966,6.245833333333334,0.0,21.0
1009,1010,30.8125,6.950000000000001,62.0,22.7375,3.0,52.099999999999966,18.245833333333334,1.0,47.04999999999998,22.7375,3.0,52.099999999999966,6.354166666666667,0.0,21.0
1010,1011,30.770833333333332,7.0,61.099999999999966,22.616666666666667,3.0,53.04999999999998,17.966666666666665,1.0,46.14999999999995,22.616666666666667,3.0,53.04999999999998,6.25,0.0,20.0
1011,1012,30.770833333333332,7.0,61.099999999999966,22.616666666666667,3.0,53.04999999999998,17.966666666666665,1.0,46.14999999999995,22.616666666666667,3.0,53.04999999999998,6.25,0.0,20.0
1012,1013,30.033333333333335,7.0,62.04999999999998,22.3875,3.0,53.04999999999998,18.079166666666666,1.0,47.0,22.3875,3.0,53.04999999999998,6.333333333333333,0.0,22.0
1013,1014,29.995833333333334,7.0,62.0,21.975,2.0,52.099999999999966,18.041666666666668,1.0,45.099999999999966,21.975,2.0,52.099999999999966,6.220833333333333,0.0,21.0
1014,1015,29.995833333333334,7.0,62.0,21.975,2.0,52.099999999999966,18.041666666666668,1.0,45.099999999999966,21.975,2.0,52.099999999999966,6.220833333333333,0.0,21.0
1015,1016,30.183333333333334,6.0,62.099999999999966,22.0375,2.0,52.099999999999966,18.016666666666666,1.0,45.19999999999993,22.0375,2.0,52.099999999999966,6.016666666666667,0.0,21.0
1016,1017,32.15833333333333,7.950000000000001,65.04999999999998,23.108333333333334,2.0,54.04999999999998,18.9625,1.0,46.14999999999995,23.108333333333334,2.0,54.04999999999998,6.4,0.0,21.0
1017,1018,32.15833333333333,7.950000000000001,65.04999999999998,23.108333333333334,2.0,54.04999999999998,18.9625,1.0,46.14999999999995,23.108333333333334,2.0,54.04999999999998,6.4,0.0,21.0
1018,1019,44.141666666666666,14.0,81.04999999999998,34.166666666666664,7.950000000000001,68.09999999999997,28.2,5.0,59.099999999999966,34.166666666666664,7.950000000000001,68.09999999999997,10.2125,0.0,29.0
1019,1020,44.9375,15.0,80.0,34.3875,9.0,67.04999999999998,28.029166666666665,5.0,58.0,34.3875,9.0,67.04999999999998,9.8375,0.0,26.0
1020,1021,44.9375,15.0,80.0,34.3875,9.0,67.04999999999998,28.029166666666665,5.0,58.0,34.3875,9.0,67.04999999999998,9.8375,0.0,26.0
1021,1022,47.6125,20.950000000000003,80.0,37.15,12.0,67.04999999999998,28.8125,7.0,58.0,37.15,12.0,67.04999999999998,9.995833333333334,0.0,25.0
1022,1023,45.3125,18.0,79.0,34.37916666666667,11.0,62.0,25.954166666666666,6.0,54.0,34.37916666666667,11.0,62.0,9.033333333333333,0.0,23.049999999999983
1023,1024,45.3125,18.0,79.0,34.37916666666667,11.0,62.0,25.954166666666666,6.0,54.0,34.37916666666667,11.0,62.0,9.033333333333333,0.0,23.049999999999983
1024,1025,42.05416666666667,17.0,75.0,31.916666666666668,10.950000000000001,58.0,24.595833333333335,6.0,50.14999999999995,31.916666666666668,10.950000000000001,58.0,8.616666666666667,0.0,23.0
1025,1026,42.770833333333336,16.950000000000003,76.04999999999998,32.6625,10.0,58.04999999999998,25.2375,6.0,53.04999999999998,32.6625,10.0,58.04999999999998,9.145833333333334,0.0,23.0
1026,1027,42.770833333333336,16.950000000000003,76.04999999999998,32.6625,10.0,58.04999999999998,25.2375,6.0,53.04999999999998,32.6625,10.0,58.04999999999998,9.145833333333334,0.0,23.0
1027,1028,48.516666666666666,22.0,82.04999999999998,38.145833333333336,14.0,65.0,28.895833333333332,7.950000000000001,57.0,38.145833333333336,14.0,65.0,10.370833333333334,0.0,24.049999999999983
1028,1029,55.93333333333333,27.0,91.04999999999998,46.44583333333333,20.0,75.0,34.175,9.950000000000001,65.0,46.44583333333333,20.0,75.0,12.479166666666666,1.0,28.0
1029,1030,55.93333333333333,27.0,91.04999999999998,46.44583333333333,20.0,75.0,34.175,9.950000000000001,65.0,46.44583333333333,20.0,75.0,12.479166666666666,1.0,28.0
1030,1031,54.24583333333333,26.950000000000003,90.0,43.86666666666667,18.0,71.19999999999993,32.875,9.0,62.04999999999998,43.86666666666667,18.0,71.19999999999993,12.408333333333333,1.0,28.0
1031,1032,53.5875,26.950000000000003,88.04999999999998,43.07083333333333,17.0,69.2999999999999,31.629166666666666,9.0,60.14999999999995,43.07083333333333,17.0,69.2999999999999,12.2875,0.9500000000000011,28.0
1032,1033,53.5875,26.950000000000003,88.04999999999998,43.07083333333333,17.0,69.2999999999999,31.629166666666666,9.0,60.14999999999995,43.07083333333333,17.0,69.2999999999999,12.2875,0.9500000000000011,28.0
1033,1034,55.2625,26.950000000000003,91.0,44.59166666666667,18.0,71.09999999999997,32.90833333333333,9.950000000000001,63.04999999999998,44.59166666666667,18.0,71.09999999999997,13.629166666666666,0.9500000000000011,29.049999999999983
1034,1035,55.958333333333336,27.0,91.04999999999998,45.0875,19.0,72.24999999999991,33.9375,10.0,64.04999999999998,45.0875,19.0,72.24999999999991,14.470833333333333,1.950000000000001,31.0
1035,1036,55.041666666666664,27.0,90.04999999999998,44.15416666666667,18.0,72.04999999999998,32.8875,10.950000000000001,63.0,44.15416666666667,18.0,72.04999999999998,13.925,1.0,31.0
1036,1037,18.270833333333332,1.0,45.04999999999998,11.4375,0.0,32.0,7.795833333333333,0.0,29.049999999999983,11.4375,0.0,32.0,0.9,0.0,5.049999999999983
1037,1038,22.570833333333333,3.0,52.04999999999998,16.266666666666666,1.0,40.099999999999966,12.1625,0.0,35.04999999999998,16.266666666666666,1.0,40.099999999999966,2.4,0.0,12.0
1038,1039,22.570833333333333,3.0,52.04999999999998,16.266666666666666,1.0,40.099999999999966,12.1625,0.0,35.04999999999998,16.266666666666666,1.0,40.099999999999966,2.4,0.0,12.0
1039,1040,31.183333333333334,7.0,62.04999999999998,23.670833333333334,3.0,56.04999999999998,18.641666666666666,1.0,49.099999999999966,23.670833333333334,3.0,56.04999999999998,6.520833333333333,0.0,20.0
1040,1041,31.141666666666666,6.0,62.099999999999966,23.579166666666666,3.0,56.04999999999998,18.6625,1.0,48.099999999999966,23.579166666666666,3.0,56.04999999999998,6.429166666666666,0.0,20.099999999999966
1041,1042,31.141666666666666,6.0,62.099999999999966,23.579166666666666,3.0,56.04999999999998,18.6625,1.0,48.099999999999966,23.579166666666666,3.0,56.04999999999998,6.429166666666666,0.0,20.099999999999966
1042,1043,31.058333333333334,6.0,62.099999999999966,23.525,3.0,54.14999999999995,18.5375,1.0,49.04999999999998,23.525,3.0,54.14999999999995,6.35,0.0,20.14999999999995
1043,1044,30.8125,6.0,61.04999999999998,23.116666666666667,3.0,55.04999999999998,18.520833333333332,1.0,50.04999999999998,23.116666666666667,3.0,55.04999999999998,6.433333333333334,0.0,21.049999999999983
1044,1045,30.804166666666667,6.950000000000001,61.04999999999998,22.845833333333335,3.0,53.099999999999966,18.366666666666667,1.0,49.0,22.845833333333335,3.0,53.099999999999966,6.458333333333333,0.0,22.0
1045,1046,30.804166666666667,6.950000000000001,61.04999999999998,22.845833333333335,3.0,53.099999999999966,18.366666666666667,1.0,49.0,22.845833333333335,3.0,53.099999999999966,6.458333333333333,0.0,22.0
1046,1047,29.983333333333334,7.0,61.04999999999998,22.4,3.0,53.0,18.208333333333332,1.0,49.0,22.4,3.0,53.0,6.454166666666667,0.0,21.0
1047,1048,29.9375,6.950000000000001,61.04999999999998,22.3375,3.0,53.0,18.179166666666667,1.0,47.099999999999966,22.3375,3.0,53.0,6.408333333333333,0.0,20.049999999999983
1048,1049,29.9375,6.950000000000001,61.04999999999998,22.3375,3.0,53.0,18.179166666666667,1.0,47.099999999999966,22.3375,3.0,53.0,6.408333333333333,0.0,20.049999999999983
1049,1050,30.041666666666668,7.0,60.099999999999966,22.316666666666666,3.0,52.04999999999998,18.2375,1.0,48.04999999999998,22.316666666666666,3.0,52.04999999999998,6.3875,0.0,21.049999999999983
1050,1051,29.9375,6.950000000000001,60.14999999999995,22.2625,2.950000000000001,53.04999999999998,18.154166666666665,1.0,45.14999999999995,22.2625,2.950000000000001,53.04999999999998,6.3625,0.0,21.049999999999983
1051,1052,29.9375,6.950000000000001,60.14999999999995,22.2625,2.950000000000001,53.04999999999998,18.154166666666665,1.0,45.14999999999995,22.2625,2.950000000000001,53.04999999999998,6.3625,0.0,21.049999999999983
1052,1053,29.920833333333334,6.950000000000001,61.04999999999998,21.970833333333335,3.0,52.14999999999995,18.125,1.0,46.14999999999995,21.970833333333335,3.0,52.14999999999995,6.2125,0.0,21.0
1053,1054,37.4625,9.950000000000001,73.09999999999997,27.5125,4.0,60.04999999999998,22.404166666666665,2.0,54.099999999999966,27.5125,4.0,60.04999999999998,8.3,0.0,25.049999999999983
1054,1055,37.4625,9.950000000000001,73.09999999999997,27.5125,4.0,60.04999999999998,22.404166666666665,2.0,54.099999999999966,27.5125,4.0,60.04999999999998,8.3,0.0,25.049999999999983
1055,1056,44.891666666666666,14.900000000000002,85.0,34.75,7.0,68.19999999999993,28.229166666666668,5.0,63.04999999999998,34.75,7.0,68.19999999999993,10.683333333333334,0.0,29.0
1056,1057,44.87916666666667,13.950000000000001,81.09999999999997,34.56666666666667,8.0,67.2999999999999,28.3625,5.0,62.04999999999998,34.56666666666667,8.0,67.2999999999999,10.479166666666666,0.0,27.049999999999983
1057,1058,44.87916666666667,13.950000000000001,81.09999999999997,34.56666666666667,8.0,67.2999999999999,28.3625,5.0,62.04999999999998,34.56666666666667,8.0,67.2999999999999,10.479166666666666,0.0,27.049999999999983
1058,1059,44.175,16.0,80.0,33.07083333333333,9.0,66.09999999999997,27.054166666666667,5.0,58.0,33.07083333333333,9.0,66.09999999999997,9.966666666666667,0.0,27.0
1059,1060,40.6625,13.950000000000001,75.04999999999998,28.970833333333335,6.0,57.0,23.829166666666666,4.0,52.04999999999998,28.970833333333335,6.0,57.0,8.404166666666667,0.0,23.0
1060,1061,40.6625,13.950000000000001,75.04999999999998,28.970833333333335,6.0,57.0,23.829166666666666,4.0,52.04999999999998,28.970833333333335,6.0,57.0,8.404166666666667,0.0,23.0
1061,1062,37.925,13.950000000000001,69.0,28.0375,8.0,54.0,21.833333333333332,4.950000000000001,49.0,28.0375,8.0,54.0,7.425,0.0,21.0
